registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,user_id,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,average_delivery_distance_kms,general merchandise,grocery,pet supplies,restaurant,retail store,recencia,frequencia,monetariedade,recencia_score,frequencia_score,monetariedade_score,rfm_score,segmento,categoria_rfm,cluster
2019-09-09,GRC,3,3.0,0.0,2019-12-11,2020-07-19,6307,0.0,1.0,0.0,2.0,0.0,22.264,3.0,6.084,9.144,7.084,android,0.0,0.0,3.0,False,6.0,6.0,11.733,0,0,0,3,0,106,3,22.264,3,3,1,33,precisam_de_carinho,em_risco,2
2019-09-09,DNK,11,10.0,1.0,2020-02-15,2020-09-06,6308,0.0,4.0,0.0,7.0,0.0,283.36,8.0,13.182,46.736,25.3,android,0.0,0.0,11.0,False,20.0,3.0,8.303,1,5,0,5,0,57,11,283.36,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-09,DNK,1,0.0,1.0,2020-08-06,2020-08-06,6315,0.0,0.0,0.0,1.0,0.0,20.24,1.0,20.28,20.32,20.24,ios,1.0,0.0,0.0,False,12.0,2.0,10.097,0,0,0,1,0,88,1,20.24,4,1,1,41,promissores,otimos_clientes,2
2019-09-09,FIN,1,1.0,0.0,2019-09-09,2019-09-09,6317,0.0,1.0,0.0,0.0,0.0,55.66,1.0,55.77,55.88,55.66,web,0.0,1.0,0.0,True,6.0,5.0,7.822,0,0,0,1,0,420,1,55.66,1,1,3,11,adormecidos,inativos,0
2019-09-09,DNK,1,1.0,0.0,2019-09-09,2019-09-09,6319,0.0,1.0,0.0,0.0,0.0,33.396,1.0,33.462,33.528,33.396,web,0.0,1.0,0.0,True,5.0,7.0,10.054,0,0,0,1,0,420,1,33.396,1,1,2,11,adormecidos,inativos,0
2019-09-09,GRC,2,1.0,1.0,2019-09-12,2020-05-12,6321,0.0,2.0,0.0,0.0,0.0,16.192,2.0,6.084,10.16,8.096,android,0.0,1.0,1.0,True,21.0,2.0,0.361,0,0,0,2,0,174,2,16.192,3,2,1,32,quase_inativos,inativos,2
2019-09-09,FIN,1,1.0,0.0,2019-09-09,2019-09-09,6322,0.0,1.0,0.0,0.0,0.0,16.192,1.0,16.224,16.256,16.192,android,0.0,0.0,1.0,True,10.0,3.0,4.635,0,0,0,1,0,420,1,16.192,1,1,1,11,adormecidos,inativos,0
2019-09-09,FIN,8,8.0,0.0,2020-01-19,2020-10-02,6323,0.0,3.0,0.0,5.0,0.0,258.06,7.0,17.238,43.688,32.384,android,0.0,0.0,8.0,True,4.0,3.0,9.082,0,0,0,4,4,31,8,258.06,4,4,5,44,parceiros_longa_data,otimos_clientes,1
2019-09-09,FIN,7,7.0,0.0,2019-09-09,2020-04-01,6324,2.0,3.0,0.0,2.0,0.0,179.124,5.0,19.266,33.528,25.3,web,0.0,7.0,0.0,True,8.0,4.0,7.182,1,3,0,3,0,215,7,179.124,3,4,4,34,parceiros_longa_data,otimos_clientes,3
2019-09-09,DNK,9,9.0,0.0,2020-02-17,2020-05-14,6326,0.0,1.0,0.0,8.0,0.0,171.028,5.0,10.14,25.4,19.228,android,0.0,0.0,9.0,False,14.0,6.0,0.653,1,4,0,4,0,172,9,171.028,3,5,4,35,parceiros_longa_data,otimos_clientes,1
2019-09-09,FIN,38,38.0,0.0,2020-02-02,2020-10-30,6328,2.0,16.0,0.0,20.0,0.0,997.832,9.0,16.224,58.928,26.312,android,3.0,0.0,35.0,True,19.0,5.0,7.981,0,0,0,19,19,3,38,997.832,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-09,DNK,3,3.0,0.0,2020-04-18,2020-06-23,6329,0.0,2.0,0.0,1.0,0.0,161.92,3.0,46.644,66.04,53.636,android,0.0,0.0,3.0,True,13.0,1.0,9.259,0,0,0,3,0,132,3,161.92,3,3,4,33,precisam_de_carinho,em_risco,3
2019-09-09,FIN,7,7.0,0.0,2019-09-09,2019-09-13,6330,0.0,2.0,0.0,5.0,0.0,208.472,2.0,15.21,37.592,29.348,ios,7.0,0.0,0.0,True,19.0,1.0,4.736,1,3,0,3,0,416,7,208.472,1,4,4,14,em_risco,em_risco,3
2019-09-09,FIN,1,1.0,0.0,2019-09-09,2019-09-09,6331,0.0,1.0,0.0,0.0,0.0,15.18,1.0,15.21,15.24,15.18,web,0.0,1.0,0.0,True,3.0,4.0,4.27,0,0,0,1,0,420,1,15.18,1,1,1,11,adormecidos,inativos,0
2019-09-09,FIN,1,1.0,0.0,2020-02-28,2020-02-28,6332,1.0,0.0,0.0,0.0,0.0,24.288,1.0,24.336,24.384,24.288,ios,1.0,0.0,0.0,True,2.0,2.0,8.625,0,0,0,1,0,248,1,24.288,2,1,1,21,adormecidos,inativos,0
2019-09-09,FIN,1,1.0,0.0,2019-09-09,2019-09-09,6335,0.0,0.0,0.0,1.0,0.0,17.204,1.0,17.238,17.272,17.204,android,0.0,0.0,1.0,False,17.0,7.0,6.797,0,0,0,1,0,420,1,17.204,1,1,1,11,adormecidos,inativos,0
2019-09-09,DNK,5,2.0,3.0,2019-10-24,2020-06-26,6337,0.0,4.0,0.0,1.0,0.0,127.512,2.0,18.252,50.8,25.3,ios,5.0,0.0,0.0,True,19.0,5.0,9.987,0,0,0,5,0,129,5,127.512,3,4,4,34,parceiros_longa_data,otimos_clientes,1
2019-09-09,DNK,2,2.0,0.0,2020-08-16,2020-10-27,6339,0.0,2.0,0.0,0.0,0.0,54.648,2.0,22.308,32.512,27.324,ios,2.0,0.0,0.0,True,6.0,3.0,10.253,0,0,0,2,0,6,2,54.648,5,2,3,52,quase_fieis,otimos_clientes,2
2019-09-09,DNK,2,2.0,0.0,2020-05-03,2020-05-10,6343,0.0,1.0,0.0,1.0,0.0,65.78,2.0,28.392,37.592,32.384,ios,2.0,0.0,0.0,False,10.0,6.0,2.983,0,0,0,2,0,176,2,65.78,3,2,3,32,quase_inativos,inativos,2
2019-09-09,DNK,2,2.0,0.0,2019-09-09,2020-10-27,6345,0.0,1.0,0.0,1.0,0.0,148.764,2.0,46.644,102.616,74.888,ios,2.0,0.0,0.0,False,16.0,3.0,4.493,0,0,0,2,0,6,2,148.764,5,2,4,52,quase_fieis,otimos_clientes,2
2019-09-09,FIN,1,0.0,1.0,2019-09-09,2019-09-09,6349,0.0,1.0,0.0,0.0,0.0,21.252,1.0,21.294,21.336,21.252,ios,1.0,0.0,0.0,True,3.0,2.0,5.982,0,0,0,1,0,420,1,21.252,1,1,1,11,adormecidos,inativos,0
2019-09-09,DNK,3,2.0,1.0,2019-10-17,2020-03-07,6354,0.0,1.0,0.0,2.0,0.0,158.884,3.0,33.462,65.024,52.624,ios,3.0,0.0,0.0,False,17.0,3.0,5.058,0,0,0,3,0,240,3,158.884,3,3,4,33,precisam_de_carinho,em_risco,3
2019-09-09,FIN,6,6.0,0.0,2020-05-25,2020-06-29,6356,2.0,0.0,0.0,4.0,0.0,112.332,3.0,15.21,21.336,18.216,web,6.0,0.0,0.0,False,21.0,4.0,0.934,0,0,0,3,3,126,6,112.332,3,4,4,34,parceiros_longa_data,otimos_clientes,1
2019-09-09,GRC,1,1.0,0.0,2019-09-09,2019-09-09,6357,0.0,1.0,0.0,0.0,0.0,21.252,1.0,21.294,21.336,21.252,ios,1.0,0.0,0.0,True,21.0,3.0,11.235,0,0,0,1,0,420,1,21.252,1,1,1,11,adormecidos,inativos,0
2019-09-09,FIN,1,1.0,0.0,2019-09-09,2019-09-09,6359,0.0,1.0,0.0,0.0,0.0,14.168,1.0,14.196,14.224,14.168,ios,1.0,0.0,0.0,False,0.0,2.0,2.052,0,0,0,1,0,420,1,14.168,1,1,1,11,adormecidos,inativos,0
2019-09-09,GRC,1,1.0,0.0,2019-09-21,2019-09-21,6365,0.0,0.0,1.0,0.0,0.0,7.084,1.0,7.098,7.112,7.084,android,0.0,0.0,1.0,True,2.0,3.0,9.721,0,0,0,1,0,408,1,7.084,1,1,1,11,adormecidos,inativos,0
2019-09-09,DNK,4,4.0,0.0,2020-05-10,2020-09-18,6369,0.0,2.0,0.0,2.0,0.0,205.436,3.0,32.448,102.616,51.612,android,0.0,0.0,4.0,False,4.0,1.0,6.06,0,0,0,4,0,45,4,205.436,4,4,4,44,parceiros_longa_data,otimos_clientes,1
2019-09-09,DNK,46,45.0,1.0,2019-09-09,2020-10-29,6376,3.0,23.0,0.0,20.0,0.0,1557.468,29.0,15.21,107.696,33.396,ios,46.0,0.0,0.0,False,20.0,4.0,5.92,0,0,0,23,23,4,46,1557.468,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-09,FIN,9,9.0,0.0,2019-09-09,2020-09-27,6377,0.0,6.0,1.0,2.0,0.0,278.3,6.0,16.224,49.784,31.372,android,0.0,0.0,9.0,False,23.0,4.0,6.252,1,4,0,4,0,36,9,278.3,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-09,FIN,1,1.0,0.0,2019-09-14,2019-09-14,6381,0.0,1.0,0.0,0.0,0.0,14.168,1.0,14.196,14.224,14.168,ios,1.0,0.0,0.0,False,20.0,3.0,0.175,0,0,0,1,0,415,1,14.168,1,1,1,11,adormecidos,inativos,0
2019-09-09,DNK,1,1.0,0.0,2019-09-09,2019-09-09,6383,0.0,1.0,0.0,0.0,0.0,29.348,1.0,29.406,29.464,29.348,ios,1.0,0.0,0.0,False,3.0,7.0,6.232,0,0,0,1,0,420,1,29.348,1,1,2,11,adormecidos,inativos,0
2019-09-09,DNK,4,4.0,0.0,2019-09-09,2019-10-17,6385,0.0,1.0,0.0,3.0,0.0,234.784,2.0,32.448,99.568,58.696,ios,4.0,0.0,0.0,False,21.0,1.0,2.876,0,0,0,4,0,382,4,234.784,2,4,4,24,em_risco,em_risco,3
2019-09-09,FIN,1,1.0,0.0,2020-10-09,2020-10-09,6386,0.0,1.0,0.0,0.0,0.0,14.168,1.0,14.196,14.224,14.168,ios,1.0,0.0,0.0,False,9.0,6.0,11.182,0,0,0,1,0,24,1,14.168,5,1,1,51,recem_chegados,otimos_clientes,2
2019-09-09,FIN,1,0.0,1.0,2019-11-01,2019-11-01,6387,0.0,1.0,0.0,0.0,0.0,24.288,1.0,24.336,24.384,24.288,ios,1.0,0.0,0.0,True,21.0,1.0,11.347,0,0,0,1,0,367,1,24.288,2,1,1,21,adormecidos,inativos,0
2019-09-09,DNK,8,8.0,0.0,2019-09-09,2020-09-05,6390,0.0,5.0,0.0,3.0,0.0,208.472,6.0,21.294,39.624,26.312,ios,6.0,2.0,0.0,True,4.0,7.0,8.383,0,0,0,4,4,58,8,208.472,4,4,4,44,parceiros_longa_data,otimos_clientes,1
2019-09-09,DNK,7,7.0,0.0,2020-06-08,2020-09-19,6393,1.0,4.0,0.0,2.0,0.0,208.472,5.0,16.224,61.976,29.348,android,0.0,0.0,7.0,False,0.0,2.0,4.589,1,3,0,3,0,44,7,208.472,4,4,4,44,parceiros_longa_data,otimos_clientes,1
2019-09-09,FIN,11,11.0,0.0,2019-09-09,2020-07-30,6394,0.0,8.0,0.0,3.0,0.0,396.704,7.0,21.294,82.296,36.432,ios,11.0,0.0,0.0,True,15.0,6.0,4.451,1,5,0,5,0,95,11,396.704,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-09,FIN,6,5.0,1.0,2020-10-08,2020-10-30,6396,0.0,3.0,0.0,3.0,0.0,141.68,5.0,3.042,52.832,23.276,ios,6.0,0.0,0.0,False,11.0,4.0,0.95,0,0,0,3,3,3,6,141.68,5,4,4,54,aliados_ouro,otimos_clientes,1
2019-09-09,FIN,3,3.0,0.0,2020-03-07,2020-06-26,6403,0.0,2.0,0.0,1.0,0.0,122.452,2.0,31.434,48.768,40.48,web,0.0,3.0,0.0,True,7.0,6.0,3.956,0,0,0,3,0,129,3,122.452,3,3,4,33,precisam_de_carinho,em_risco,3
2019-09-09,GRC,1,1.0,0.0,2019-09-09,2019-09-09,6408,0.0,1.0,0.0,0.0,0.0,8.096,1.0,8.112,8.128,8.096,android,0.0,0.0,1.0,True,19.0,7.0,11.752,0,0,0,1,0,420,1,8.096,1,1,1,11,adormecidos,inativos,0
2019-09-09,FIN,22,22.0,0.0,2019-09-09,2020-03-12,6409,1.0,8.0,2.0,11.0,0.0,464.508,6.0,12.168,30.48,21.252,android,0.0,0.0,22.0,False,12.0,2.0,1.163,0,0,0,11,11,235,22,464.508,3,5,5,35,parceiros_longa_data,otimos_clientes,1
2019-09-09,GRC,1,1.0,0.0,2019-12-06,2019-12-06,6411,0.0,1.0,0.0,0.0,0.0,8.096,1.0,8.112,8.128,8.096,android,0.0,0.0,1.0,True,5.0,5.0,8.526,0,0,0,1,0,332,1,8.096,2,1,1,21,adormecidos,inativos,0
2019-09-09,DNK,4,3.0,1.0,2020-02-05,2020-05-15,6412,0.0,0.0,0.0,4.0,0.0,177.1,4.0,29.406,58.928,44.528,android,0.0,0.0,4.0,False,2.0,7.0,9.478,0,0,0,4,0,171,4,177.1,3,4,4,34,parceiros_longa_data,otimos_clientes,3
2019-09-09,FIN,1,1.0,0.0,2019-09-09,2019-09-09,6413,0.0,1.0,0.0,0.0,0.0,21.252,1.0,21.294,21.336,21.252,web,0.0,1.0,0.0,True,1.0,4.0,9.53,0,0,0,1,0,420,1,21.252,1,1,1,11,adormecidos,inativos,0
2019-09-09,DNK,1,1.0,0.0,2020-06-06,2020-06-06,6415,0.0,0.0,1.0,0.0,0.0,39.468,1.0,39.546,39.624,39.468,ios,1.0,0.0,0.0,False,3.0,2.0,6.534,0,0,0,1,0,149,1,39.468,3,1,2,31,quase_inativos,inativos,2
2019-09-09,FIN,1,0.0,1.0,2020-08-26,2020-08-26,6417,0.0,0.0,0.0,1.0,0.0,114.356,1.0,114.582,114.808,114.356,web,0.0,1.0,0.0,True,4.0,5.0,10.345,0,0,0,1,0,68,1,114.356,4,1,4,41,promissores,otimos_clientes,2
2019-09-09,FIN,5,5.0,0.0,2019-12-19,2020-10-18,6418,0.0,1.0,0.0,4.0,0.0,116.38,3.0,14.196,35.56,23.276,ios,5.0,0.0,0.0,True,21.0,4.0,5.048,0,0,0,5,0,15,5,116.38,5,4,4,54,aliados_ouro,otimos_clientes,1
2019-09-09,FIN,26,24.0,2.0,2019-09-09,2020-10-07,6419,1.0,7.0,5.0,13.0,0.0,786.324,19.0,12.168,56.896,30.36,android,23.0,0.0,3.0,False,23.0,1.0,4.806,0,0,0,13,13,26,26,786.324,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-09,FIN,6,6.0,0.0,2019-12-07,2020-05-10,6422,0.0,2.0,1.0,3.0,0.0,174.064,4.0,15.21,44.704,29.348,android,0.0,6.0,0.0,True,3.0,4.0,8.633,0,0,0,3,3,176,6,174.064,3,4,4,34,parceiros_longa_data,otimos_clientes,1
2019-09-09,FIN,3,0.0,3.0,2019-09-09,2020-05-27,6423,0.0,2.0,0.0,1.0,0.0,56.672,1.0,4.056,36.576,19.228,web,0.0,1.0,2.0,True,7.0,1.0,11.289,0,0,0,3,0,159,3,56.672,3,3,3,33,precisam_de_carinho,em_risco,2
2019-09-09,FIN,1,1.0,0.0,2019-09-09,2019-09-09,6425,0.0,1.0,0.0,0.0,0.0,86.02,1.0,86.19,86.36,86.02,ios,1.0,0.0,0.0,True,23.0,2.0,10.344,0,0,0,1,0,420,1,86.02,1,1,3,11,adormecidos,inativos,0
2019-09-09,FIN,2,2.0,0.0,2019-09-09,2020-10-14,6429,0.0,2.0,0.0,0.0,0.0,120.428,1.0,55.77,66.04,60.72,android,0.0,0.0,2.0,True,16.0,5.0,5.144,0,0,0,2,0,19,2,120.428,5,2,4,52,quase_fieis,otimos_clientes,2
2019-09-09,DNK,14,14.0,0.0,2020-04-29,2020-06-15,6430,0.0,5.0,3.0,6.0,0.0,589.996,10.0,22.308,62.992,42.504,web,14.0,0.0,0.0,False,21.0,4.0,8.017,0,0,0,7,7,140,14,589.996,3,5,5,35,parceiros_longa_data,otimos_clientes,1
2019-09-09,FIN,6,6.0,0.0,2020-05-18,2020-10-23,6432,0.0,3.0,0.0,2.0,0.0,144.716,3.0,16.224,34.544,24.288,ios,6.0,0.0,0.0,True,6.0,7.0,10.78,0,0,0,3,3,10,6,144.716,5,4,4,54,aliados_ouro,otimos_clientes,1
2019-09-09,GRC,5,5.0,0.0,2020-01-20,2020-08-16,6433,1.0,3.0,0.0,1.0,0.0,51.612,5.0,6.084,19.304,10.12,android,0.0,0.0,5.0,True,17.0,1.0,11.722,0,0,0,5,0,78,5,51.612,4,4,2,44,parceiros_longa_data,otimos_clientes,2
2019-09-09,FIN,4,4.0,0.0,2019-09-11,2020-09-23,6434,0.0,4.0,0.0,0.0,0.0,57.684,1.0,14.196,15.24,14.168,android,0.0,0.0,4.0,True,20.0,6.0,4.165,0,0,0,4,0,40,4,57.684,4,4,3,44,parceiros_longa_data,otimos_clientes,2
2019-09-09,FIN,1,1.0,0.0,2019-11-14,2019-11-14,6435,1.0,0.0,0.0,0.0,0.0,17.204,1.0,17.238,17.272,17.204,android,0.0,0.0,1.0,True,13.0,5.0,2.717,0,0,0,1,0,354,1,17.204,2,1,1,21,adormecidos,inativos,0
2019-09-09,FIN,26,26.0,0.0,2019-09-23,2020-10-25,6436,0.0,4.0,5.0,17.0,0.0,490.82,11.0,15.21,25.4,19.228,ios,24.0,2.0,0.0,True,5.0,4.0,0.443,0,0,0,13,13,8,26,490.82,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-09,FIN,1,1.0,0.0,2019-09-09,2019-09-09,6437,0.0,1.0,0.0,0.0,0.0,50.6,1.0,50.7,50.8,50.6,web,0.0,1.0,0.0,True,9.0,7.0,8.914,0,0,0,1,0,420,1,50.6,1,1,2,11,adormecidos,inativos,0
2019-09-09,FIN,3,3.0,0.0,2019-09-09,2020-09-12,6444,0.0,2.0,0.0,1.0,0.0,97.152,3.0,18.252,40.64,32.384,web,0.0,1.0,2.0,True,3.0,7.0,9.168,0,0,0,3,0,51,3,97.152,4,3,3,43,quase_fieis,otimos_clientes,2
2019-09-09,FIN,9,9.0,0.0,2019-09-10,2019-10-10,6445,0.0,4.0,2.0,3.0,0.0,191.268,4.0,18.252,24.384,21.252,android,0.0,0.0,9.0,True,4.0,2.0,0.024,1,4,0,4,0,389,9,191.268,2,5,4,25,nao_podemos_perder,em_risco,3
2019-09-09,FIN,6,6.0,0.0,2019-09-12,2020-10-31,6448,0.0,6.0,0.0,0.0,0.0,114.356,5.0,14.196,22.352,19.228,ios,6.0,0.0,0.0,False,5.0,7.0,4.466,0,0,0,3,3,2,6,114.356,5,4,4,54,aliados_ouro,otimos_clientes,1
2019-09-09,FIN,2,0.0,2.0,2020-01-31,2020-07-04,6449,0.0,0.0,0.0,2.0,0.0,53.636,1.0,22.308,31.496,27.324,android,0.0,0.0,2.0,True,19.0,7.0,0.663,0,0,0,2,0,121,2,53.636,3,2,2,32,quase_inativos,inativos,2
2019-09-09,DNK,5,5.0,0.0,2019-09-09,2019-09-24,6450,0.0,3.0,0.0,2.0,0.0,103.224,5.0,18.252,26.416,20.24,ios,5.0,0.0,0.0,False,0.0,7.0,3.014,0,0,0,5,0,405,5,103.224,1,4,3,14,em_risco,em_risco,3
2019-09-09,DNK,1,1.0,0.0,2020-02-08,2020-02-08,6451,0.0,1.0,0.0,0.0,0.0,16.192,1.0,16.224,16.256,16.192,ios,1.0,0.0,0.0,False,5.0,2.0,2.882,0,0,0,1,0,268,1,16.192,2,1,1,21,adormecidos,inativos,0
2019-09-09,DNK,1,1.0,0.0,2019-09-09,2019-09-09,6454,0.0,0.0,0.0,1.0,0.0,27.324,1.0,27.378,27.432,27.324,ios,1.0,0.0,0.0,True,1.0,6.0,0.307,0,0,0,1,0,420,1,27.324,1,1,1,11,adormecidos,inativos,0
2019-09-09,FIN,1,1.0,0.0,2019-09-09,2019-09-09,6456,0.0,0.0,0.0,1.0,0.0,50.6,1.0,50.7,50.8,50.6,web,0.0,1.0,0.0,True,11.0,7.0,4.102,0,0,0,1,0,420,1,50.6,1,1,2,11,adormecidos,inativos,0
2019-09-09,GRC,2,2.0,0.0,2020-09-26,2020-10-09,6457,0.0,1.0,1.0,0.0,0.0,22.264,1.0,10.14,12.192,11.132,android,0.0,0.0,2.0,False,13.0,5.0,9.021,0,0,0,2,0,24,2,22.264,5,2,1,52,quase_fieis,otimos_clientes,2
2019-09-09,FIN,25,25.0,0.0,2019-09-22,2020-10-30,6459,0.0,4.0,6.0,15.0,0.0,942.172,14.0,13.182,95.504,37.444,ios,25.0,0.0,0.0,True,7.0,5.0,5.07,1,12,0,12,0,3,25,942.172,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-09,DNK,3,3.0,0.0,2019-09-09,2020-02-08,6462,0.0,0.0,0.0,3.0,0.0,92.092,2.0,25.35,41.656,30.36,ios,3.0,0.0,0.0,False,6.0,1.0,5.4,0,0,0,3,0,268,3,92.092,2,3,3,23,em_risco,em_risco,3
2019-09-09,DNK,7,6.0,1.0,2019-10-25,2020-10-20,6463,0.0,2.0,0.0,5.0,0.0,290.444,7.0,19.266,78.232,41.492,ios,7.0,0.0,0.0,True,12.0,1.0,5.17,1,3,0,3,0,13,7,290.444,5,4,5,54,aliados_ouro,otimos_clientes,1
2019-09-09,FIN,12,12.0,0.0,2019-10-27,2020-10-25,6467,0.0,2.0,0.0,10.0,0.0,225.676,6.0,13.182,25.4,19.228,android,0.0,3.0,9.0,True,6.0,4.0,0.862,0,0,0,6,6,8,12,225.676,5,5,4,55,aliados_ouro,otimos_clientes,1
2019-09-09,FIN,1,1.0,0.0,2019-11-06,2019-11-06,6470,0.0,1.0,0.0,0.0,0.0,17.204,1.0,17.238,17.272,17.204,android,0.0,0.0,1.0,False,11.0,4.0,11.462,0,0,0,1,0,362,1,17.204,2,1,1,21,adormecidos,inativos,0
2019-09-09,DNK,3,3.0,0.0,2019-09-09,2020-10-31,6471,0.0,1.0,0.0,2.0,0.0,58.696,3.0,17.238,23.368,19.228,ios,3.0,0.0,0.0,False,16.0,7.0,5.409,0,0,0,3,0,2,3,58.696,5,3,3,53,quase_fieis,otimos_clientes,2
2019-09-09,DNK,21,21.0,0.0,2019-09-09,2020-10-31,6472,1.0,7.0,2.0,11.0,0.0,637.56,15.0,18.252,73.152,30.36,ios,21.0,0.0,0.0,True,14.0,7.0,1.305,1,10,0,10,0,2,21,637.56,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-09,DNK,4,4.0,0.0,2019-09-09,2020-09-25,6474,2.0,2.0,0.0,0.0,0.0,120.428,4.0,17.238,49.784,30.36,ios,4.0,0.0,0.0,False,9.0,6.0,10.077,0,0,0,4,0,38,4,120.428,4,4,4,44,parceiros_longa_data,otimos_clientes,1
2019-09-09,GRC,1,1.0,0.0,2019-09-10,2019-09-10,6476,0.0,1.0,0.0,0.0,0.0,6.072,1.0,6.084,6.096,6.072,web,0.0,1.0,0.0,True,8.0,4.0,8.126,0,0,0,1,0,419,1,6.072,1,1,1,11,adormecidos,inativos,0
2019-09-09,FIN,1,1.0,0.0,2019-09-09,2019-09-09,6477,0.0,0.0,0.0,1.0,0.0,35.42,1.0,35.49,35.56,35.42,android,0.0,0.0,1.0,True,22.0,1.0,6.37,0,0,0,1,0,420,1,35.42,1,1,2,11,adormecidos,inativos,0
2019-09-09,FIN,1,1.0,0.0,2019-09-11,2019-09-11,6480,0.0,0.0,0.0,1.0,0.0,33.396,1.0,33.462,33.528,33.396,web,0.0,1.0,0.0,True,16.0,2.0,0.654,0,0,0,1,0,418,1,33.396,1,1,2,11,adormecidos,inativos,0
2019-09-09,GRC,1,1.0,0.0,2020-10-10,2020-10-10,6481,0.0,0.0,0.0,1.0,0.0,20.24,1.0,20.28,20.32,20.24,android,0.0,0.0,1.0,True,17.0,7.0,3.678,0,0,0,1,0,23,1,20.24,5,1,1,51,recem_chegados,otimos_clientes,2
2019-09-09,FIN,4,3.0,1.0,2019-12-23,2020-10-31,6485,0.0,2.0,0.0,2.0,0.0,120.428,3.0,18.252,35.56,30.36,ios,4.0,0.0,0.0,True,20.0,3.0,10.355,0,0,0,4,0,2,4,120.428,5,4,4,54,aliados_ouro,otimos_clientes,1
2019-09-09,DNK,18,18.0,0.0,2019-09-09,2019-12-16,6486,0.0,10.0,2.0,6.0,0.0,320.804,11.0,15.21,23.368,18.216,ios,18.0,0.0,0.0,False,6.0,4.0,2.656,0,0,0,9,9,322,18,320.804,2,5,5,25,nao_podemos_perder,em_risco,3
2019-09-09,FIN,1,1.0,0.0,2019-09-09,2019-09-09,6487,0.0,0.0,0.0,1.0,0.0,34.408,1.0,34.476,34.544,34.408,ios,1.0,0.0,0.0,True,7.0,3.0,10.194,0,0,0,1,0,420,1,34.408,1,1,2,11,adormecidos,inativos,0
2019-09-09,GRC,1,1.0,0.0,2019-09-09,2019-09-09,6493,0.0,0.0,0.0,1.0,0.0,16.192,1.0,16.224,16.256,16.192,android,0.0,0.0,1.0,False,14.0,5.0,3.127,0,0,0,1,0,420,1,16.192,1,1,1,11,adormecidos,inativos,0
2019-09-09,GRC,3,3.0,0.0,2020-04-07,2020-05-04,6494,0.0,3.0,0.0,0.0,0.0,19.228,1.0,6.084,7.112,6.072,android,0.0,0.0,3.0,True,22.0,5.0,7.683,0,0,0,3,0,182,3,19.228,3,3,1,33,precisam_de_carinho,em_risco,2
2019-09-09,DNK,3,3.0,0.0,2020-02-18,2020-03-06,6495,0.0,0.0,0.0,3.0,0.0,180.136,2.0,39.546,76.2,59.708,ios,3.0,0.0,0.0,False,9.0,1.0,5.137,0,0,0,3,0,241,3,180.136,3,3,4,33,precisam_de_carinho,em_risco,3
2019-09-09,FIN,2,1.0,1.0,2019-10-03,2020-10-31,6496,0.0,1.0,0.0,1.0,0.0,90.068,2.0,36.504,53.848,45.54,android,0.0,0.0,2.0,False,6.0,6.0,0.648,0,0,0,2,0,2,2,90.068,5,2,3,52,quase_fieis,otimos_clientes,2
2019-09-09,GRC,1,1.0,0.0,2019-09-10,2019-09-10,6498,0.0,1.0,0.0,0.0,0.0,6.072,1.0,6.084,6.096,6.072,web,0.0,1.0,0.0,True,9.0,2.0,3.261,0,0,0,1,0,419,1,6.072,1,1,1,11,adormecidos,inativos,0
2019-09-09,FIN,2,2.0,0.0,2019-09-09,2019-10-07,6499,0.0,0.0,0.0,2.0,0.0,80.96,2.0,33.462,48.768,40.48,android,0.0,0.0,2.0,False,20.0,5.0,1.246,0,0,0,2,0,392,2,80.96,2,2,3,22,adormecidos,inativos,3
2019-09-09,GRC,13,13.0,0.0,2020-03-25,2020-09-15,6500,0.0,5.0,2.0,6.0,0.0,135.608,7.0,6.084,28.448,10.12,ios,13.0,0.0,0.0,True,7.0,2.0,10.955,1,6,0,6,0,48,13,135.608,4,5,4,45,parceiros_longa_data,otimos_clientes,1
2019-09-09,DNK,2,2.0,0.0,2019-09-09,2019-09-30,6503,0.0,2.0,0.0,0.0,0.0,108.284,2.0,46.644,61.976,53.636,web,0.0,2.0,0.0,True,13.0,5.0,4.788,0,0,0,2,0,399,2,108.284,2,2,4,22,adormecidos,inativos,3
2019-09-09,DNK,1,1.0,0.0,2020-02-08,2020-02-08,6506,0.0,0.0,0.0,1.0,0.0,24.288,1.0,24.336,24.384,24.288,android,0.0,0.0,1.0,False,22.0,2.0,2.59,0,0,0,1,0,268,1,24.288,2,1,1,21,adormecidos,inativos,0
